indexCode,indexName,indexNameEn,查看地址
950113,沪质中高债3-5,SSE CMHG Credit Bond 3-5Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950113
950115,上证ABS,SSE ABS,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950115
950116,上证优先级ABS,SSE Senior Tranche ABS,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950116
950117,上证绿色债,SSE Green Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950117
950118,上证绿色公司债,SSE Green Corporate Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950118
950119,上证可交换债,SSE Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950119
950120,上证转债及可交换债,SSE Convertible Bond and Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950120
950122,沪长三角高等级绿债,SSE Yangtze River Delta High Grade Green Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950122
950126,沪信用债AAA,SSE Credit Bond AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950126
950127,沪信用债AA+,SSE Credit Bond AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950127
950128,沪信用债AA,SSE Credit Bond AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950128
950129,沪信用债0-1,SSE Credit Bond 0-1Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950129
950130,沪信用债1-3,SSE Credit Bond 1-3Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950130
950131,沪信用债3-5,SSE Credit Bond 3-5Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950131
950132,沪信用债5-7,SSE Credit Bond 5-7Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950132
950133,沪信用债7-10,SSE Credit Bond 7-10Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950133
950134,沪信用债1-5,SSE Credit Bond 1-5Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950134
950135,沪信用债中高等级,SSE Credit Bond Medium-High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950135
950136,沪信用债0-1中高等级,SSE Credit Bond 0-1Y Medium-High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950136
950137,沪信用债1-3中高等级,SSE Credit Bond 1-3Y Medium-High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950137
950138,沪信用债3-5中高等级,SSE Credit Bond 3-5Y Medium-High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950138
950139,沪信用债5-7中高等级,SSE Credit Bond 5-7Y Medium-High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950139
950140,沪信用债7-10中高等级,SSE Credit Bond 7-10Y Medium-High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950140
950141,沪信用债1-5中高等级,SSE Credit Bond 1-5Y Medium-High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950141
950142,沪AAA短期信用债,SSE Short Term AAA Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950142
950143,沪信用债1-3AAA,SSE Credit Bond 1-3Y AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950143
950144,沪信用债3-5AAA,SSE Credit Bond 3-5Y AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950144
950145,沪信用债5-7AAA,SSE Credit Bond 5-7Y AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950145
950146,沪信用债7-10AAA,SSE Credit Bond 7-10Y AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950146
950147,沪信用债1-5AAA,SSE Credit Bond 1-5Y AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950147
950148,沪信用债0-1AA+,SSE Credit Bond 0-1Y AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950148
950149,沪信用债1-3AA+,SSE Credit Bond 1-3Y AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950149
950150,沪信用债3-5AA+,SSE Credit Bond 3-5Y AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950150
950151,沪信用债5-7AA+,SSE Credit Bond 5-7Y AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950151
950152,沪信用债7-10AA+,SSE Credit Bond 7-10Y AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950152
950153,沪信用债1-5AA+,SSE Credit Bond 1-5Y AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950153
950154,沪信用债0-1AA,SSE Credit Bond 0-1Y AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950154
950155,沪信用债1-3AA,SSE Credit Bond 1-3Y AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950155
950156,沪信用债3-5AA,SSE Credit Bond 3-5Y AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950156
950157,沪信用债5-7AA,SSE Credit Bond 5-7Y AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950157
950158,沪信用债7-10AA,SSE Credit Bond 7-10Y AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950158
950159,沪信用债1-5AA,SSE Credit Bond 1-5Y AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950159
950161,科创新药,STAR Brand Name Drug,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950161
950165,沪科创债,SSE Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950165
950166,沪高等级科创债,SSE High Grade Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950166
950167,沪AAA科创债,SSE AAA Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950167
950168,沪0-3 AAA科创债,SSE 0-3 AAA Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950168
950169,沪0-5 AAA科创债,SSE 0-5 AAA Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950169
950170,沪AAA国企科创债,SSE AAA SOE Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950170
950171,沪0-3 AAA国企科创债,SSE AAA 0-3 SOE Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950171
950172,沪0-5 AAA国企科创债,SSE AAA 0-5 SOE Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950172
950175,沪30年国债,SSE 30-Year China Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950175
950176,沪0-2国债及政金债,SSE 0-2 Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950176
950177,沪1-5国债及政金债,SSE 1-5 Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950177
950178,科创民企策略,STAR POEs Strategy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950178
950179,上证回购,SSE Buyback,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950179
950180,科创AI,STAR AI,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950180
950181,上证红利增长,SSE Dividend Growth,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950181
950182,180红利增长,SSE 180 Dividend Growth,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950182
950183,上证绿色债AAA,SSE Green Bond AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950183
950184,上证高等级绿色债,SSE High Grade Green Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950184
950185,上证绿色企债,SSE Green Enterprise Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950185
950188,上证3-7年地债,SSE 3-7 Year Local Government,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950188
950189,沪新基建,SSE New Infrastructure,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950189
950190,上证长三角信用债,SSE Delta Area Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950190
950191,上证长三角综合债,SSE Delta Area Universal Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950191
950192,上证大湾区信用债,SSE Greater Bay Area Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950192
950193,上证大湾区综合债,SSE Greater Bay Area Universal Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950193
950194,上证新能源车,SSE New Energy Vehicles,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950194
950197,上证证券公司债,Securities Company Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950197
950198,上证证券公司债AAA,SSE Securities Company Bond AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950198
950199,上证证券公司债高等级,SSE Securities Company Bond High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950199
950200,上证证券公司债0-3AAA,SSE Securities Company Bond 0-3 AAA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950200
950201,上证证券公司债0-3高等级,SSE Securities Company Bond 0-3 High Grade,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950201
950202,沪政金债,SSE Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950202
950203,沪政金债0-3,SSE Policy Bank Bond 0-3Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950203
950204,沪政金债0-5,SSE Policy Bank Bond 0-5Y,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950204
950205,上证信用债隐含AA+以上,SSE Credit Bond Implied above AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950205
950206,上证信用债隐含AA以上,SSE Credit Bond Implied above AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950206
950207,上证信用债0-1隐含AA+以上,SSE Credit Bond 0-1 Implied above AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950207
950208,上证信用债1-3隐含AA+以上,SSE Credit Bond 1-3 Implied above AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950208
950209,上证信用债1-5隐含AA+以上,SSE Credit Bond 1-5 Implied above AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950209
950210,上证信用债3-5隐含AA+以上,SSE Credit Bond 3-5 Implied above AA Plus,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950210
950211,上证信用债0-1隐含AA以上,SSE Credit Bond 0-1 Implied above AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950211
950212,上证信用债1-3隐含AA以上,SSE Credit Bond 1-3 Implied above AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950212
950213,上证信用债1-5隐含AA以上,SSE Credit Bond 1-5 Implied above AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950213
950214,上证信用债3-5隐含AA以上,SSE Credit Bond 3-5 Implied above AA,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950214
950215,180金融行业,180 Financials,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950215
950216,380地产,380 Real Estate,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950216
950217,上证地产,SSE Real Estate,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950217
950218,房地产等权,SSE Real Estate EW,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950218
950219,沪地产红,SSE Real Estate Dividend,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950219
950220,上证新能源,SSE New Energy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950220
950223,50 ESG,50 ESG,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950223
950224,180 ESG基准,SSE 180 ESG,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950224
950225,380 ESG,380 ESG,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950225
950226,180 ESG领先,180 ESG Leaders,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950226
950227,380 ESG领先,380 ESG Leaders,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950227
950228,智选科创价值50,STAR Value 50 Custom,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950228
950229,沪国债及政金债,SSE Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950229
950230,沪0-1国债及政金债,SSE 0-1 Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950230
950231,沪0-3国债及政金债,SSE 0-3 Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950231
950232,沪1-3国债及政金债,SSE 1-3 Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950232
950233,沪0-5国债及政金债,SSE 0-5 Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950233
950234,沪3-5国债及政金债,SSE 3-5 Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950234
950235,上证长江信用债,SSE Yangtze River Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950235
950236,上证黄河信用债,SSE Yellow River Basin Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950236
950237,上证京津冀信用债,SSE Jing-Jin-Ji Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950237
950238,上证光伏,SSE Photovoltaic,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950238
950239,上证太阳能,SSE Solar Power,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950239
950240,上证央企债,SSE Central SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950240
950241,上证0-3年央企债,SSE 0-3 Year Central SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950241
950242,上证0-5年央企债,SSE 0-5 Year Central SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950242
950243,沪做市国债,SSE Market-Making Treasury,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950243
950245,沪做市公司债,SSE Market-Making Corporate Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950245
950246,上证国企债,SSE SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950246
950247,上证0-3国企债,SSE 0-3 SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950247
950248,上证0-5国企债,SSE 0-5 SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950248
950249,上证AAA国企债,SSE AAA SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950249
950250,上证短期AAA国企债,SSE Short Term AAA SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950250
950251,上证0-3 AAA国企债,SSE 0-3 AAA SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950251
950252,上证0-5 AAA国企债,SSE 0-5 AAA SOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950252
950255,科创医疗,STAR Medical Treatment,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950255
950257,上证信用,SSE Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950257
950258,上证红利质量,SSE Dividend Quality,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950258
950259,上证180红利质量,180 Dividend Quality,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950259
950265,沪地企债,SSE LSOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950265
950266,沪0-3地企债,SSE 0-3 LSOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950266
950267,沪0-5地企债,SSE 0-5 LSOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950267
950268,沪AAA地企债,SSE AAA LSOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950268
950269,沪短期AAA地企债,SSE Short Term AAA LSOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950269
950270,沪0-3 AAA地企债,SSE 0-3 AAA LSOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950270
950271,沪0-5 AAA地企债,SSE 0-5 AAA LSOEs Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950271
950272,沪能源信用债,SSE Energy Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950272
950273,沪原材料信用债,SSE Materials Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950273
950275,沪工业信用债,SSE Industrials Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950275
950276,沪可选消费信用债,SSE Consumer Discretionary Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950276
950277,沪主要消费信用债,SSE Consumer Staples Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950277
950278,沪医药卫生信用债,SSE Health Care Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950278
950279,沪信息技术信用债,SSE Information Technology Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950279
950280,沪通信服务信用债,SSE Communication Services Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950280
950281,沪公用事业信用债,SSE Utilities Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950281
950282,沪房地产信用债,SSE Real Estate Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950282
950283,科创盈利质量,STAR Earnings Quality,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950283
950285,沪高等级担保机构增信产业债,SSE H-Grade Guarantee Institution Enhance Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950285
950286,沪高等级增信产业债,SSE High Grade Credit Enhancement Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950286
950287,沪0-3高等级增信产业债,SSE 0-3Y High Grade Credit Enhancement Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950287
950288,沪0-5高等级增信产业债,SSE 0-5Y High Grade Credit Enhancement Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950288
950289,沪AAA增信产业债,SSE AAA Credit Enhancement Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950289
950290,沪0-3 AAA增信产业债,SSE 0-3Y AAA Credit Enhancement Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950290
950291,沪0-5 AAA增信产业债,SSE 0-5Y AAA Credit Enhancement Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950291
950292,沪投资级公司信用债,SSE IG Corporate Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950292
950293,沪投资级公司AAA信用债,SSE IG Corporate AAA Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950293
950295,沪短期投资级公司AAA信用债,SSE Short Term IG Corporate AAA Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950295
950296,沪0-3投资级公司AAA信用债,SSE 0-3 IG AAA Corporate Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950296
950297,沪0-5投资级公司AAA信用债,SSE 0-5 IG AAA Corporate Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950297
950298,沪投资级公司产业债,SSE IG Corporate Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950298
950299,沪投资级公司AAA产业债,SSE IG Corporate AAA Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950299
950300,沪短期投资级公司AAA产业债,SSE Short Term IG Corporate AAA Industrial Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950300
950301,沪0-3投资级公司AAA产业债,SSE 0-3 IG AAA Industrial Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950301
950302,沪0-5投资级公司AAA产业债,SSE 0-5 IG AAA Industrial Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950302
950305,沪7-20年国债,SSE 7-20 Year Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950305
950306,沪7-30年国债,SSE 7-30 Year Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950306
950307,沪7-50年国债,SSE 7-50 Year Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950307
950308,沪17-30年国债,SSE 17-30 Year Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950308
950309,沪17-50年国债,SSE 17-50 Year Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950309
950310,沪27-50年国债,SSE 27-50 Year Treasury Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950310
950311,上证地债,SSE Local Government Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950311
950312,上证一般地债,SSE Local Government General Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950312
950313,上证专项地债,SSE Local Government Special Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950313
950315,沪0-3高等级信用票息策略,SSE 0-3 High Grade Credit Coupon Strategy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950315
950316,沪0-3中高信用票息策略,SSE 0-3 Medium-High Credit Coupon Strategy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950316
950317,沪0-5高等级信用票息策略,SSE 0-5 High Grade Credit Coupon Strategy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950317
950318,沪0-5中高信用票息策略,SSE 0-5 Medium-High Credit Coupon Strategy,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950318
950319,沪2027信用债,SSE 2027 Maturity Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950319
950320,沪2028信用债,SSE 2028 Maturity Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950320
950321,沪2029信用债,SSE 2029 Maturity Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950321
950322,沪2030信用债,SSE 2030 Maturity Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950322
950323,沪2031信用债,SSE 2031 Maturity Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950323
950325,沪2032信用债,SSE 2032 Maturity Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950325
950326,沪2027国债及政金债,SSE 2027 Maturity Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950326
950327,沪2028国债及政金债,SSE 2028 Maturity Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950327
950328,沪2029国债及政金债,SSE 2029 Maturity Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950328
950329,沪2030国债及政金债,SSE 2030 Maturity Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950329
950330,沪2031国债及政金债,SSE 2031 Maturity Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950330
950331,沪2032国债及政金债,SSE 2032 Maturity Treasury and Policy Bank Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950331
950332,科创计算机,STAR Computer,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950332
950335,上证融资租赁ABS,SSE Finance Lease ABS,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950335
950336,上证应收账款ABS,SSE Accounts Receivable ABS,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950336
950337,上证消费金融ABS,SSE Consumer Finance ABS,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950337
950338,上证小微贷款ABS,SSE Petty Loan ABS,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950338
950339,上证供应链金融ABS,SSE Supply Chain Finance ABS,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950339
950340,上证180债券,SSE 180 Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950340
950341,上证180AAA债券,SSE 180 AAA Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950341
950342,上证180AAA0-3债券,SSE 180 AAA 0-3 Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950342
950343,上证180AAA0-5债券,SSE 180 AAA 0-5 Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950343
950346,上证红利股债RP,SSE Dividend Equity and Bond RP,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950346
950347,上证红利股债10/90,SSE Dividend Equity and Bond 10/90,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950347
950348,上证红利股债20/80,SSE Dividend Equity and Bond 20/80,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950348
950349,上证红利股债30/70,SSE Dividend Equity and Bond 30/70,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950349
950350,上证红利股债稳健配置10%,SSE Dividend Equity and Bond Moderate 10%,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950350
950351,上证红利股债稳健配置20%,SSE Dividend Equity and Bond Moderate 20%,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950351
950352,上证红利股债稳健配置30%,SSE Dividend Equity and Bond Moderate 30%,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950352
950358,上证工业转债及可交换债,SSE Industrials Convertible Bond and Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950358
950359,上证原材料转债及可交换债,SSE Materials Convertible Bond and Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950359
950360,上证可选消费转债及可交换债,SSE Consumer Discretionary Convertible Bond and Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950360
950363,科创民企,STAR POEs,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950363
950365,沪AAA转债及可交换债,SSE AAA Convertible Bond and Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950365
950366,沪中高等级转债及可交换债,SSE Medium-High Grade Convertible Bond and Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950366
950367,沪高等级转债及可交换债,SSE High Grade Convertible Bond and Exchangeable Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950367
950368,上证国企绿债,SSE SOEs Green Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950368
950369,上证AAA国企绿债,SSE AAA SOEs Green Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950369
950370,上证高等级国企绿债,SSE High Grade SOEs Green Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950370
950375,沪做市地方债,SSE Market- Local Government Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950375
950376,沪做市利率债,SSE Market- Interest Rate Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950376
950377,沪0-5做市利率债,SSE 0-5 Market-Making Interest Rate Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950377
950378,沪5+做市利率债,SSE 5+ Market-Making Interest Rate Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950378
950379,沪0-3做市公司债,SSE 0-3 Market-Making Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950379
950380,沪0-5做市公司债,SSE 0-5 Market-Making Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950380
950381,沪5+做市公司债,SSE 5+ Market-Making Credit Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950381
950382,沪做市科创债,SSE Market-Making Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950382
950383,沪0-5做市科创债,SSE 0-5 Market-Making Sci-Tech Bond,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950383
950393,创新成长策略精选,Innovation Growth Strategy Custom,https://www.csindex.com.cn/#/indices/family/detail?indexCode=950393
CESCPE,中华民企指数,CES P Elite,https://www.csindex.com.cn/#/indices/family/detail?indexCode=CESCPE
H00140,5年国债(全),5-Year China Treasury Note (Full),https://www.csindex.com.cn/#/indices/family/detail?indexCode=H00140
